delta_time	protocols	ip_src	ip_dst	port_src	port_dst	frame_len	udp_len	ip_ttl	icmp_type	tos	ip_flags_rb	ip_flags_df	ip_flags_mf	tcp_flags_res	tcp_flags_ns	tcp_flags_cwr	tcp_flags_ecn	tcp_flags_urg	tcp_flags_ack	tcp_flags_push	tcp_flags_reset	tcp_flags_syn	tcp_flags_fin	epoch_time	label	tipo_ataque
0.003928	TCP	192.168.100.150	192.168.100.6	44670.0	41511.0	60		57		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.459704	1	Reconnaissance_OS_Fingerprint
0.001099	TCP	192.168.100.147	192.168.100.6	64088.0	8088.0	60		56		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.460842	1	Reconnaissance_OS_Fingerprint
0.003865	TCP	192.168.100.150	192.168.100.6	44670.0	1300.0	60		57		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.464773	1	Reconnaissance_OS_Fingerprint
0.001111	TCP	192.168.100.147	192.168.100.6	64088.0	5907.0	60		51		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.465925	1	Reconnaissance_OS_Fingerprint
0.003854	TCP	192.168.100.150	192.168.100.6	44670.0	9050.0	60		48		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.469842	1	Reconnaissance_OS_Fingerprint
0.001147	TCP	192.168.100.147	192.168.100.6	64088.0	2604.0	60		49		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.471027	1	Reconnaissance_OS_Fingerprint
0.0038	TCP	192.168.100.150	192.168.100.6	44670.0	9001.0	60		38		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.474906	1	Reconnaissance_OS_Fingerprint
0.001199	TCP	192.168.100.147	192.168.100.6	64088.0	56738.0	60		50		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.476143	1	Reconnaissance_OS_Fingerprint
0.003789	TCP	192.168.100.150	192.168.100.6	44670.0	2557.0	60		53		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.479996	1	Reconnaissance_OS_Fingerprint
0.001248	TCP	192.168.100.147	192.168.100.6	64088.0	1666.0	60		58		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.481276	1	Reconnaissance_OS_Fingerprint
0.003711	TCP	192.168.100.150	192.168.100.6	44670.0	3945.0	60		46		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.485053	1	Reconnaissance_OS_Fingerprint
0.001241	TCP	192.168.100.147	192.168.100.6	64088.0	7002.0	60		40		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.486335	1	Reconnaissance_OS_Fingerprint
0.003719	TCP	192.168.100.150	192.168.100.6	44670.0	49161.0	60		48		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.490118	1	Reconnaissance_OS_Fingerprint
0.001289	TCP	192.168.100.147	192.168.100.6	64088.0	3351.0	60		58		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.491443	1	Reconnaissance_OS_Fingerprint
0.003672	TCP	192.168.100.150	192.168.100.6	44670.0	6059.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.495193	1	Reconnaissance_OS_Fingerprint
0.001325	TCP	192.168.100.147	192.168.100.6	64088.0	52848.0	60		37		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.496552	1	Reconnaissance_OS_Fingerprint
0.001844	TCP	192.168.100.150	192.168.100.6	44670.0	646.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.500249	1	Reconnaissance_OS_Fingerprint
0.001408	TCP	192.168.100.147	192.168.100.6	64088.0	211.0	60		47		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.501696	1	Reconnaissance_OS_Fingerprint
0.003544	TCP	192.168.100.150	192.168.100.6	44670.0	5904.0	60		42		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.505307	1	Reconnaissance_OS_Fingerprint
0.001404	TCP	192.168.100.147	192.168.100.6	64088.0	5222.0	60		40		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.506753	1	Reconnaissance_OS_Fingerprint
0.003599	TCP	192.168.100.150	192.168.100.6	44670.0	19101.0	60		43		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.510389	1	Reconnaissance_OS_Fingerprint
0.001364	TCP	192.168.100.147	192.168.100.6	64088.0	1088.0	60		53		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.511858	1	Reconnaissance_OS_Fingerprint
0.003517	TCP	192.168.100.150	192.168.100.6	44670.0	3784.0	60		48		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.515441	1	Reconnaissance_OS_Fingerprint
0.001453	TCP	192.168.100.147	192.168.100.6	64088.0	1126.0	60		48		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.516968	1	Reconnaissance_OS_Fingerprint
0.003474	TCP	192.168.100.150	192.168.100.6	44670.0	1999.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.520505	1	Reconnaissance_OS_Fingerprint
0.001512	TCP	192.168.100.147	192.168.100.6	64088.0	1149.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.522058	1	Reconnaissance_OS_Fingerprint
0.003447	TCP	192.168.100.150	192.168.100.6	44670.0	10621.0	60		58		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.52557	1	Reconnaissance_OS_Fingerprint
0.001593	TCP	192.168.100.147	192.168.100.6	64088.0	7070.0	60		55		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.5272	1	Reconnaissance_OS_Fingerprint
0.003393	TCP	192.168.100.150	192.168.100.6	44670.0	1122.0	60		58		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.530634	1	Reconnaissance_OS_Fingerprint
0.001653	TCP	192.168.100.147	192.168.100.6	64088.0	7000.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.532338	1	Reconnaissance_OS_Fingerprint
0.003327	TCP	192.168.100.150	192.168.100.6	44670.0	3324.0	60		46		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.535696	1	Reconnaissance_OS_Fingerprint
0.001734	TCP	192.168.100.147	192.168.100.6	64088.0	1287.0	60		43		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.537471	1	Reconnaissance_OS_Fingerprint
0.003227	TCP	192.168.100.150	192.168.100.6	44670.0	63331.0	60		49		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.540763	1	Reconnaissance_OS_Fingerprint
0.00178	TCP	192.168.100.147	192.168.100.6	64088.0	3809.0	60		53		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.542595	1	Reconnaissance_OS_Fingerprint
0.002527	TCP	192.168.100.150	192.168.100.6	44670.0	1328.0	60		48		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.545837	1	Reconnaissance_OS_Fingerprint
0.001801	TCP	192.168.100.147	192.168.100.6	64088.0	2382.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.547714	1	Reconnaissance_OS_Fingerprint
0.003196	TCP	192.168.100.150	192.168.100.6	44670.0	8193.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.550936	1	Reconnaissance_OS_Fingerprint
0.001861	TCP	192.168.100.147	192.168.100.6	64088.0	2500.0	60		38		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.55286	1	Reconnaissance_OS_Fingerprint
0.003087	TCP	192.168.100.150	192.168.100.6	44670.0	5825.0	60		48		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.555972	1	Reconnaissance_OS_Fingerprint
3e-06	TCP	192.168.100.147	192.168.100.6	64088.0	1148.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.55796	1	Reconnaissance_OS_Fingerprint
0.003096	TCP	192.168.100.150	192.168.100.6	44670.0	2107.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.561056	1	Reconnaissance_OS_Fingerprint
0.00194	TCP	192.168.100.147	192.168.100.6	64088.0	4445.0	60		58		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.563071	1	Reconnaissance_OS_Fingerprint
0.003037	TCP	192.168.100.150	192.168.100.6	44670.0	2160.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.566145	1	Reconnaissance_OS_Fingerprint
0.001959	TCP	192.168.100.147	192.168.100.6	64088.0	12345.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.568161	1	Reconnaissance_OS_Fingerprint
0.002962	TCP	192.168.100.150	192.168.100.6	44670.0	55056.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.571186	1	Reconnaissance_OS_Fingerprint
0.002009	TCP	192.168.100.147	192.168.100.6	64088.0	5810.0	60		55		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.573289	1	Reconnaissance_OS_Fingerprint
0.002959	TCP	192.168.100.150	192.168.100.6	44670.0	3052.0	60		51		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.576282	1	Reconnaissance_OS_Fingerprint
0.001971	TCP	192.168.100.147	192.168.100.6	64088.0	1761.0	60		47		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.578374	1	Reconnaissance_OS_Fingerprint
0.002907	TCP	192.168.100.150	192.168.100.6	44670.0	900.0	60		49		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.581344	1	Reconnaissance_OS_Fingerprint
0.002112	TCP	192.168.100.147	192.168.100.6	64088.0	5718.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.583517	1	Reconnaissance_OS_Fingerprint
0.002832	TCP	192.168.100.150	192.168.100.6	44670.0	5440.0	60		51		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.586411	1	Reconnaissance_OS_Fingerprint
0.002147	TCP	192.168.100.147	192.168.100.6	64088.0	1503.0	60		55		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.588649	1	Reconnaissance_OS_Fingerprint
0.001572	TCP	192.168.100.150	192.168.100.6	44670.0	106.0	60		47		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.591483	1	Reconnaissance_OS_Fingerprint
0.002151	TCP	192.168.100.147	192.168.100.6	64088.0	4006.0	60		51		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.593782	1	Reconnaissance_OS_Fingerprint
0.002732	TCP	192.168.100.150	192.168.100.6	44670.0	7106.0	60		40		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.596544	1	Reconnaissance_OS_Fingerprint
0.002308	TCP	192.168.100.147	192.168.100.6	64088.0	783.0	60		38		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.598912	1	Reconnaissance_OS_Fingerprint
0.002719	TCP	192.168.100.150	192.168.100.6	44670.0	1074.0	60		52		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.60167	1	Reconnaissance_OS_Fingerprint
0.00227	TCP	192.168.100.147	192.168.100.6	64088.0	8400.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.604061	1	Reconnaissance_OS_Fingerprint
0.002554	TCP	192.168.100.150	192.168.100.6	44670.0	6689.0	60		53		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.606682	1	Reconnaissance_OS_Fingerprint
0.002427	TCP	192.168.100.147	192.168.100.6	64088.0	19350.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.609175	1	Reconnaissance_OS_Fingerprint
0.002571	TCP	192.168.100.150	192.168.100.6	44670.0	1199.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.611779	1	Reconnaissance_OS_Fingerprint
0.00245	TCP	192.168.100.147	192.168.100.6	64088.0	3211.0	60		59		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.614276	1	Reconnaissance_OS_Fingerprint
0.00252	TCP	192.168.100.150	192.168.100.6	44670.0	2111.0	60		45		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.616881	1	Reconnaissance_OS_Fingerprint
0.0024	TCP	192.168.100.147	192.168.100.6	64088.0	1296.0	60		59		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.619365	1	Reconnaissance_OS_Fingerprint
0.002434	TCP	192.168.100.150	192.168.100.6	44670.0	4004.0	60		42		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.621896	1	Reconnaissance_OS_Fingerprint
0.002479	TCP	192.168.100.147	192.168.100.6	64088.0	3551.0	60		51		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.624422	1	Reconnaissance_OS_Fingerprint
0.003023	TCP	192.168.100.150	192.168.100.6	44670.0	417.0	60		58		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.627469	1	Reconnaissance_OS_Fingerprint
0.002065	TCP	192.168.100.147	192.168.100.6	64088.0	1130.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.629584	1	Reconnaissance_OS_Fingerprint
0.002967	TCP	192.168.100.150	192.168.100.6	44670.0	6788.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.632592	1	Reconnaissance_OS_Fingerprint
0.001969	TCP	192.168.100.147	192.168.100.6	64088.0	2161.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.634641	1	Reconnaissance_OS_Fingerprint
0.001094	TCP	192.168.100.150	192.168.100.6	44670.0	18040.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.637621	1	Reconnaissance_OS_Fingerprint
0.002065	TCP	192.168.100.147	192.168.100.6	64088.0	992.0	60		48		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.639814	1	Reconnaissance_OS_Fingerprint
0.002858	TCP	192.168.100.150	192.168.100.6	44670.0	1998.0	60		59		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.642696	1	Reconnaissance_OS_Fingerprint
0.002155	TCP	192.168.100.147	192.168.100.6	64088.0	3077.0	60		40		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.644914	1	Reconnaissance_OS_Fingerprint
0.002843	TCP	192.168.100.150	192.168.100.6	44670.0	1201.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.647839	1	Reconnaissance_OS_Fingerprint
0.002127	TCP	192.168.100.147	192.168.100.6	64088.0	5815.0	60		56		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.649996	1	Reconnaissance_OS_Fingerprint
0.002734	TCP	192.168.100.150	192.168.100.6	44670.0	1503.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.652836	1	Reconnaissance_OS_Fingerprint
0.002225	TCP	192.168.100.147	192.168.100.6	64088.0	5910.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.655126	1	Reconnaissance_OS_Fingerprint
0.002745	TCP	192.168.100.150	192.168.100.6	44670.0	4449.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.65792	1	Reconnaissance_OS_Fingerprint
0.002271	TCP	192.168.100.147	192.168.100.6	64088.0	2045.0	60		47		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.66025	1	Reconnaissance_OS_Fingerprint
0.002713	TCP	192.168.100.150	192.168.100.6	44670.0	1494.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.663025	1	Reconnaissance_OS_Fingerprint
0.002277	TCP	192.168.100.147	192.168.100.6	64088.0	49160.0	60		50		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.665371	1	Reconnaissance_OS_Fingerprint
0.002628	TCP	192.168.100.150	192.168.100.6	44670.0	6779.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.668104	1	Reconnaissance_OS_Fingerprint
0.002316	TCP	192.168.100.147	192.168.100.6	64088.0	2968.0	60		46		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.670491	1	Reconnaissance_OS_Fingerprint
0.00268	TCP	192.168.100.150	192.168.100.6	44670.0	8651.0	60		53		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.673208	1	Reconnaissance_OS_Fingerprint
0.002346	TCP	192.168.100.147	192.168.100.6	64088.0	4279.0	60		59		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.675622	1	Reconnaissance_OS_Fingerprint
0.002614	TCP	192.168.100.150	192.168.100.6	44670.0	7496.0	60		47		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.678314	1	Reconnaissance_OS_Fingerprint
0.002345	TCP	192.168.100.147	192.168.100.6	64088.0	44176.0	60		48		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.680738	1	Reconnaissance_OS_Fingerprint
0.000178	TCP	192.168.100.150	192.168.100.6	44670.0	10215.0	60		45		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.683383	1	Reconnaissance_OS_Fingerprint
0.002414	TCP	192.168.100.147	192.168.100.6	64088.0	1700.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.685865	1	Reconnaissance_OS_Fingerprint
0.002483	TCP	192.168.100.150	192.168.100.6	44670.0	8088.0	60		47		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.688458	1	Reconnaissance_OS_Fingerprint
0.002469	TCP	192.168.100.147	192.168.100.6	64088.0	2006.0	60		42		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.690994	1	Reconnaissance_OS_Fingerprint
0.002491	TCP	192.168.100.150	192.168.100.6	44670.0	32774.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.693565	1	Reconnaissance_OS_Fingerprint
0.002507	TCP	192.168.100.147	192.168.100.6	64088.0	15000.0	60		56		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.696141	1	Reconnaissance_OS_Fingerprint
0.00247	TCP	192.168.100.150	192.168.100.6	44670.0	8222.0	60		56		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.698677	1	Reconnaissance_OS_Fingerprint
0.00245	TCP	192.168.100.147	192.168.100.6	64088.0	1914.0	60		51		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.701164	1	Reconnaissance_OS_Fingerprint
0.002521	TCP	192.168.100.150	192.168.100.6	44670.0	22939.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.703762	1	Reconnaissance_OS_Fingerprint
0.002462	TCP	192.168.100.147	192.168.100.6	64088.0	5906.0	60		43		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.706294	1	Reconnaissance_OS_Fingerprint
0.002434	TCP	192.168.100.150	192.168.100.6	44670.0	10004.0	60		48		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.708798	1	Reconnaissance_OS_Fingerprint
0.002585	TCP	192.168.100.147	192.168.100.6	64088.0	9877.0	60		52		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.711424	1	Reconnaissance_OS_Fingerprint
0.002396	TCP	192.168.100.150	192.168.100.6	44670.0	5298.0	60		50		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.713912	1	Reconnaissance_OS_Fingerprint
0.002609	TCP	192.168.100.147	192.168.100.6	64088.0	7103.0	60		57		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.716559	1	Reconnaissance_OS_Fingerprint
0.00236	TCP	192.168.100.150	192.168.100.6	44670.0	27356.0	60		48		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.719004	1	Reconnaissance_OS_Fingerprint
0.002544	TCP	192.168.100.147	192.168.100.6	64088.0	32777.0	60		46		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.72162	1	Reconnaissance_OS_Fingerprint
0.002342	TCP	192.168.100.150	192.168.100.6	44670.0	254.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.724052	1	Reconnaissance_OS_Fingerprint
0.002604	TCP	192.168.100.147	192.168.100.6	64088.0	8701.0	60		53		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.726695	1	Reconnaissance_OS_Fingerprint
0.002454	TCP	192.168.100.150	192.168.100.6	44670.0	9207.0	60		56		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.729171	1	Reconnaissance_OS_Fingerprint
0.001983	TCP	192.168.100.147	192.168.100.6	64088.0	8011.0	60		37		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.731817	1	Reconnaissance_OS_Fingerprint
0.002323	TCP	192.168.100.150	192.168.100.6	44670.0	45100.0	60		43		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.734269	1	Reconnaissance_OS_Fingerprint
0.002595	TCP	192.168.100.147	192.168.100.6	64088.0	4899.0	60		57		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.736921	1	Reconnaissance_OS_Fingerprint
0.002338	TCP	192.168.100.150	192.168.100.6	44670.0	1417.0	60		53		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.739339	1	Reconnaissance_OS_Fingerprint
0.002619	TCP	192.168.100.147	192.168.100.6	64088.0	1201.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.741996	1	Reconnaissance_OS_Fingerprint
0.002303	TCP	192.168.100.150	192.168.100.6	44670.0	32779.0	60		57		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.744378	1	Reconnaissance_OS_Fingerprint
0.002708	TCP	192.168.100.147	192.168.100.6	64088.0	14000.0	60		55		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.747126	1	Reconnaissance_OS_Fingerprint
0.002308	TCP	192.168.100.150	192.168.100.6	44670.0	1782.0	60		45		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.74947	1	Reconnaissance_OS_Fingerprint
0.002762	TCP	192.168.100.147	192.168.100.6	64088.0	7025.0	60		51		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.752266	1	Reconnaissance_OS_Fingerprint
5e-06	TCP	192.168.100.150	192.168.100.6	44670.0	7921.0	60		40		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.754601	1	Reconnaissance_OS_Fingerprint
0.002804	TCP	192.168.100.147	192.168.100.6	64088.0	8090.0	60		48		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.757405	1	Reconnaissance_OS_Fingerprint
0.00212	TCP	192.168.100.150	192.168.100.6	44670.0	3476.0	60		49		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.759651	1	Reconnaissance_OS_Fingerprint
0.00283	TCP	192.168.100.147	192.168.100.6	64088.0	1999.0	60		47		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876183.762519	1	Reconnaissance_OS_Fingerprint
